Key: 1821 		 Value: 2
Key: 2732 		 Value: 1
Key: 6f55 		 Value: 2
Key: f61a 		 Value: 1
Key: d4fe 		 Value: 1
Key: 2260 		 Value: 3
Key: 4af2 		 Value: 2
Key: d492 		 Value: 1
Key: 424d 		 Value: 2
Key: 5700 		 Value: 1
Key: a361 		 Value: 4
Key: 65df 		 Value: 2
Key: f5bb 		 Value: 3
Key: b49c 		 Value: 1
Key: 8cee 		 Value: 1
Key: 40f0 		 Value: 2
Key: 7d37 		 Value: 3
Key: 4098 		 Value: 1
Key: 2c0e 		 Value: 2
Key: 0d67 		 Value: 4
Key: 5451 		 Value: 2
Key: a2d1 		 Value: 1
Key: 2375 		 Value: 2
Key: cea2 		 Value: 2
Key: c727 		 Value: 3
Key: 798b 		 Value: 1
Key: 202e 		 Value: 2
Key: d9f2 		 Value: 2
Key: a532 		 Value: 3
Key: dbb4 		 Value: 3
Key: d186 		 Value: 1
Key: 5012 		 Value: 1
Key: 67b6 		 Value: 4
Key: 4b55 		 Value: 2
Key: 04f0 		 Value: 2
Key: 9c1f 		 Value: 2
Key: 44c3 		 Value: 1
Key: 765b 		 Value: 1
Key: 4ccc 		 Value: 4
Key: f4ae 		 Value: 3
Key: 8c1a 		 Value: 1
Key: 9ff5 		 Value: 3
Key: 978b 		 Value: 3
Key: 9de9 		 Value: 2
Key: c877 		 Value: 1
Key: 7f86 		 Value: 1
Key: 7fe0 		 Value: 1
Key: 8bd1 		 Value: 1
Key: 0651 		 Value: 2
Key: 4ffb 		 Value: 1
Key: 3c7c 		 Value: 3
Key: b6fa 		 Value: 2
Key: 52ff 		 Value: 2
Key: ac58 		 Value: 1
Key: 7d61 		 Value: 2
Key: e7ae 		 Value: 1
Key: 8cd6 		 Value: 1
Key: 5fb6 		 Value: 1
Key: 10d3 		 Value: 1
Key: 2877 		 Value: 2
Key: 9959 		 Value: 1
Key: 2f00 		 Value: 2
Key: e083 		 Value: 3
Key: e0f8 		 Value: 2
Key: 67f5 		 Value: 3
Key: 7067 		 Value: 1
Key: c08c 		 Value: 4
Key: efb8 		 Value: 3
Key: 41ca 		 Value: 1
Key: 72c6 		 Value: 3
Key: 910b 		 Value: 3
Key: 2a82 		 Value: 2
Key: 9096 		 Value: 1
Key: d045 		 Value: 1
Key: d69f 		 Value: 2
Key: d988 		 Value: 2
Key: 4089 		 Value: 1
Key: 1168 		 Value: 2
Key: 1fb7 		 Value: 2
Key: 84f0 		 Value: 1
Key: 2809 		 Value: 1
Key: 7ae2 		 Value: 2
Key: 25b3 		 Value: 1
Key: f770 		 Value: 2
Key: a1a9 		 Value: 2
Key: 0bf6 		 Value: 1
Key: e90d 		 Value: 2
Key: 7f55 		 Value: 1
Key: 5e8f 		 Value: 2
Key: e503 		 Value: 1
Key: a22e 		 Value: 3
Key: 1f58 		 Value: 1
Key: 79bc 		 Value: 1
Key: 5383 		 Value: 1
Key: c8bc 		 Value: 1
Key: d708 		 Value: 2
Key: ec80 		 Value: 3
Key: 078a 		 Value: 1
Key: 4dd1 		 Value: 5
Key: 894e 		 Value: 2
Key: 3acf 		 Value: 3
Key: d41d 		 Value: 3
Key: eb78 		 Value: 1
Key: 09fe 		 Value: 4
Key: fb53 		 Value: 1
Key: 952c 		 Value: 1
Key: ef90 		 Value: 3
Key: 2152 		 Value: 1
Key: a56b 		 Value: 2
Key: a0d2 		 Value: 3
Key: 5c19 		 Value: 1
Key: 5f62 		 Value: 1
Key: 4899 		 Value: 1
Key: ebc9 		 Value: 3
Key: cd15 		 Value: 3
Key: 8cce 		 Value: 1
Key: e794 		 Value: 3
Key: cc9b 		 Value: 3
Key: 9c4e 		 Value: 4
Key: a5d9 		 Value: 3
Key: 299f 		 Value: 3
Key: 824d 		 Value: 1
Key: eaf9 		 Value: 2
Key: 5b31 		 Value: 3
Key: a206 		 Value: 1
Key: c315 		 Value: 1
Key: fd71 		 Value: 1
Key: b944 		 Value: 3
Key: 4774 		 Value: 2
Key: 076f 		 Value: 1
Key: 6d8e 		 Value: 2
Key: 212b 		 Value: 1
Key: cff4 		 Value: 2
Key: 66e2 		 Value: 2
Key: 2f45 		 Value: 2
Key: 194d 		 Value: 3
Key: 973d 		 Value: 3
Key: a06f 		 Value: 4
Key: 4d86 		 Value: 1
Key: f127 		 Value: 3
Key: 3450 		 Value: 3
Key: 03a1 		 Value: 1
Key: b753 		 Value: 1
Key: 678b 		 Value: 3
Key: d994 		 Value: 2
Key: 93f8 		 Value: 2
Key: 3d6a 		 Value: 1
Key: f5af 		 Value: 2
Key: 30dd 		 Value: 1
Key: e461 		 Value: 1
Key: c798 		 Value: 1
Key: c4d4 		 Value: 3
Key: a90d 		 Value: 1
Key: 253b 		 Value: 2
Key: 4ac7 		 Value: 2
Key: ae66 		 Value: 1
Key: 3993 		 Value: 2
Key: ec8c 		 Value: 3
Key: 006e 		 Value: 3
Key: cf28 		 Value: 1
Key: f8e6 		 Value: 2
Key: ee1b 		 Value: 1
Key: f6e5 		 Value: 3
Key: d611 		 Value: 2
Key: 0dd6 		 Value: 2
Key: dac3 		 Value: 2
Key: 3e38 		 Value: 5
Key: caed 		 Value: 3
Key: a9f9 		 Value: 3
Key: a5d6 		 Value: 4
Key: 0168 		 Value: 2
Key: cd26 		 Value: 1
Key: aa1e 		 Value: 2
Key: a05f 		 Value: 2
Key: e035 		 Value: 4
Key: 7e69 		 Value: 3
Key: 07d3 		 Value: 1
Key: 3e53 		 Value: 2
Key: 7914 		 Value: 2
Key: a681 		 Value: 2
Key: 551f 		 Value: 1
Key: 9aeb 		 Value: 3
Key: 2a95 		 Value: 2
Key: a341 		 Value: 1
Key: 4258 		 Value: 1
Key: 6774 		 Value: 1
Key: a0bf 		 Value: 2
Key: 7deb 		 Value: 3
Key: db27 		 Value: 2
Key: bcef 		 Value: 2
Key: 2340 		 Value: 1
Key: 072d 		 Value: 4
Key: 6d59 		 Value: 1
Key: 72fd 		 Value: 3
Key: f46e 		 Value: 2
Key: 85aa 		 Value: 3
Key: e506 		 Value: 2
Key: 0b8c 		 Value: 5
Key: 776d 		 Value: 2
Key: dc11 		 Value: 2
Key: a151 		 Value: 3
Key: aef2 		 Value: 2
Key: bfab 		 Value: 2
Key: b7de 		 Value: 1
Key: 01d2 		 Value: 1
Key: 89c3 		 Value: 1
Key: 77b8 		 Value: 2
Key: 6ee2 		 Value: 2
Key: d6c6 		 Value: 1
Key: 5ec8 		 Value: 1
Key: 8486 		 Value: 2
Key: d53a 		 Value: 2
Key: 5979 		 Value: 3
Key: 02f8 		 Value: 3
Key: be63 		 Value: 2
Key: 7e13 		 Value: 1
Key: 3b31 		 Value: 2
Key: a36a 		 Value: 2
Key: f79b 		 Value: 2
Key: 1bfb 		 Value: 3
Key: aa81 		 Value: 2
Key: ebc3 		 Value: 2
Key: ed30 		 Value: 1
Key: 9ff4 		 Value: 1
Key: a8c8 		 Value: 1
Key: 5e38 		 Value: 2
Key: e1bb 		 Value: 1
Key: 6bf9 		 Value: 3
Key: 5afd 		 Value: 6
Key: 8b26 		 Value: 2
Key: f6e7 		 Value: 4
Key: a70d 		 Value: 2
Key: 29b3 		 Value: 1
Key: 22df 		 Value: 2
Key: 9dfe 		 Value: 2
Key: 3ed9 		 Value: 2
Key: ca34 		 Value: 1
Key: 890d 		 Value: 3
Key: 60d7 		 Value: 3
Key: 70ab 		 Value: 1
Key: b6e7 		 Value: 5
Key: e7d7 		 Value: 1
Key: c0c4 		 Value: 3
Key: 95ac 		 Value: 3
Key: 3cb1 		 Value: 2
Key: d673 		 Value: 3
Key: 38eb 		 Value: 4
Key: 2cc8 		 Value: 2
Key: 7494 		 Value: 2
Key: 9292 		 Value: 2
Key: 7443 		 Value: 3
Key: c8a3 		 Value: 2
Key: fadc 		 Value: 2
Key: ff53 		 Value: 2
Key: f915 		 Value: 2
Key: 2515 		 Value: 1
Key: 7394 		 Value: 2
Key: b266 		 Value: 1
Key: dc9d 		 Value: 3
Key: b95b 		 Value: 1
Key: 8a4b 		 Value: 1
Key: eeb7 		 Value: 1
Key: c2bc 		 Value: 1
Key: b0ec 		 Value: 4
Key: f830 		 Value: 3
Key: 1fe7 		 Value: 1
Key: 67c1 		 Value: 2
Key: a719 		 Value: 1
Key: 64c0 		 Value: 3
Key: 3e28 		 Value: 3
Key: 8992 		 Value: 2
Key: bf95 		 Value: 3
Key: 6b03 		 Value: 3
Key: 939e 		 Value: 2
Key: 4a3c 		 Value: 1
Key: 6b17 		 Value: 2
Key: faaa 		 Value: 3
Key: 7741 		 Value: 3
Key: e958 		 Value: 1
Key: 0a1e 		 Value: 2
Key: 7dd2 		 Value: 4
Key: 8b0e 		 Value: 3
Key: 4471 		 Value: 2
Key: da7b 		 Value: 1
Key: 83f2 		 Value: 2
Key: 28ff 		 Value: 1
Key: 73f4 		 Value: 1
Key: e588 		 Value: 3
Key: f8c9 		 Value: 1
Key: 6c92 		 Value: 2
Key: 1bf1 		 Value: 3
Key: b484 		 Value: 5
Key: 9681 		 Value: 2
Key: 7461 		 Value: 1
Key: 3f99 		 Value: 1
Key: d8c0 		 Value: 1
Key: 586e 		 Value: 3
Key: a689 		 Value: 1
Key: d936 		 Value: 2
Key: df22 		 Value: 1
Key: 0cf2 		 Value: 2
Key: bb26 		 Value: 2
Key: c0ed 		 Value: 5
Key: fa9a 		 Value: 2
Key: d42e 		 Value: 2
Key: 7323 		 Value: 2
Key: 9f5b 		 Value: 1
Key: 3e23 		 Value: 4
Key: 88f7 		 Value: 2
Key: 3f01 		 Value: 1
Key: e59f 		 Value: 1
Key: cf10 		 Value: 2
Key: f119 		 Value: 3
Key: 3216 		 Value: 2
Key: 08ca 		 Value: 1
Key: 0591 		 Value: 2
Key: 7623 		 Value: 3
Key: ef01 		 Value: 1
Key: 96c8 		 Value: 1
Key: de4f 		 Value: 2
Key: 9873 		 Value: 5
Key: 7e01 		 Value: 2
Key: 5b38 		 Value: 2
Key: a8b3 		 Value: 4
Key: 374a 		 Value: 2
Key: fe51 		 Value: 2
Key: a22a 		 Value: 3
Key: 440c 		 Value: 1
Key: 52e5 		 Value: 3
Key: b957 		 Value: 1
Key: 2452 		 Value: 1
Key: 0835 		 Value: 2
Key: 9642 		 Value: 1
Key: f80f 		 Value: 2
Key: 335f 		 Value: 1
Key: 6fac 		 Value: 1
Key: 856d 		 Value: 2
Key: 744f 		 Value: 3
Key: 0fbf 		 Value: 3
Key: 1420 		 Value: 1
Key: c9d2 		 Value: 1
Key: 918e 		 Value: 1
Key: 5088 		 Value: 3
Key: be30 		 Value: 2
Key: 968b 		 Value: 2
Key: 1ba8 		 Value: 1
Key: 31d6 		 Value: 1
Key: 220d 		 Value: 1
Key: 5070 		 Value: 1
Key: e8ad 		 Value: 2
Key: 2df1 		 Value: 2
Key: 90b6 		 Value: 2
Key: d4e0 		 Value: 1
Key: 2557 		 Value: 2
Key: aa7f 		 Value: 1
Key: d06f 		 Value: 2
Key: b526 		 Value: 3
Key: 9ca9 		 Value: 2
Key: 833e 		 Value: 1
Key: 6abd 		 Value: 1
Key: 08a4 		 Value: 1
Key: 1557 		 Value: 2
Key: 2dcc 		 Value: 2
Key: fd0c 		 Value: 3
Key: a4bb 		 Value: 2
Key: ba26 		 Value: 1
Key: f319 		 Value: 2
Key: d52f 		 Value: 1
Key: 70e6 		 Value: 3
Key: 8c24 		 Value: 2
Key: 5d80 		 Value: 4
Key: ba0c 		 Value: 2
Key: 96ea 		 Value: 2
Key: db74 		 Value: 2
Key: 475e 		 Value: 1
Key: f2a6 		 Value: 2
Key: ca01 		 Value: 1
Key: 1760 		 Value: 4
Key: a2ed 		 Value: 2
Key: 3c0a 		 Value: 5
Key: 5168 		 Value: 1
Key: c8d9 		 Value: 2
Key: bd93 		 Value: 2
Key: 64b2 		 Value: 1
Key: 4931 		 Value: 6
Key: 02df 		 Value: 2
Key: 4337 		 Value: 2
Key: 9852 		 Value: 3
Key: d997 		 Value: 2
Key: dfd6 		 Value: 1
Key: 77c4 		 Value: 2
Key: bb70 		 Value: 1
Key: a911 		 Value: 2
Key: 3e41 		 Value: 3
Key: ca8c 		 Value: 2
Key: 3805 		 Value: 1
Key: 2fc7 		 Value: 2
Key: a779 		 Value: 2
Key: 0bbd 		 Value: 1
Key: a102 		 Value: 2
Key: ba78 		 Value: 3
Key: 0348 		 Value: 4
Key: 8c6c 		 Value: 2
Key: 053b 		 Value: 5
Key: f33f 		 Value: 3
Key: fc73 		 Value: 1
Key: 3c23 		 Value: 1
Key: 2b59 		 Value: 2
Key: 0e5e 		 Value: 1
Key: 2fb8 		 Value: 2
Key: f1a2 		 Value: 2
Key: 0bcc 		 Value: 1
Key: 68d1 		 Value: 1
Key: 6495 		 Value: 1
Key: bb39 		 Value: 1
Key: 90d2 		 Value: 1
Key: a9a6 		 Value: 3
Key: 3c87 		 Value: 1
Key: 6706 		 Value: 1
Key: 25ed 		 Value: 2
Key: fbf1 		 Value: 2
Key: e79e 		 Value: 1
Key: 1377 		 Value: 1
Key: 8360 		 Value: 3
Key: 1ef5 		 Value: 1
Key: 051c 		 Value: 3
Key: 9057 		 Value: 3
Key: 2eae 		 Value: 2
Key: f1d4 		 Value: 1
Key: e2e1 		 Value: 2
Key: 0c93 		 Value: 3
Key: f70a 		 Value: 2
Key: 8e69 		 Value: 1
Key: f0a6 		 Value: 1
Key: c738 		 Value: 3
Key: 34f8 		 Value: 1
Key: 46a0 		 Value: 2
Key: b738 		 Value: 3
Key: 3568 		 Value: 2
Key: 5e04 		 Value: 1
Key: 544b 		 Value: 2
Key: f05b 		 Value: 4
Key: 7698 		 Value: 2
Key: 6b65 		 Value: 1
Key: baea 		 Value: 1
Key: 16c8 		 Value: 4
Key: 316a 		 Value: 3
Key: e0a3 		 Value: 1
Key: 1aa2 		 Value: 1
Key: fadb 		 Value: 2
Key: d2f0 		 Value: 2
Key: 4fb9 		 Value: 2
Key: 7dfc 		 Value: 2
Key: 9f41 		 Value: 4
Key: 1635 		 Value: 3
Key: aab8 		 Value: 3
Key: 3224 		 Value: 2
Key: ad84 		 Value: 1
Key: 5920 		 Value: 5
Key: b739 		 Value: 3
Key: fa9d 		 Value: 2
Key: 3f4e 		 Value: 1
Key: 9c03 		 Value: 5
Key: d7d0 		 Value: 1
Key: ba4f 		 Value: 2
Key: 67af 		 Value: 2
Key: 307a 		 Value: 3
Key: 6a9b 		 Value: 1
Key: 9f64 		 Value: 1
Key: e47c 		 Value: 3
Key: 7017 		 Value: 1
Key: 317a 		 Value: 1
Key: 8508 		 Value: 2
Key: 5fe8 		 Value: 4
Key: 1d44 		 Value: 1
Key: ccbd 		 Value: 1
Key: 5f1b 		 Value: 3
Key: ac85 		 Value: 1
Key: dfa0 		 Value: 3
Key: 987f 		 Value: 1
Key: fce6 		 Value: 2
Key: 1f97 		 Value: 1
Key: ae98 		 Value: 3
Key: 6b27 		 Value: 1
Key: 13bf 		 Value: 2
Key: 4e54 		 Value: 1
Key: 9fc8 		 Value: 3
Key: 0630 		 Value: 2
Key: 8741 		 Value: 1
Key: cc84 		 Value: 3
Key: ba9d 		 Value: 1
Key: 64cc 		 Value: 2
Key: f76d 		 Value: 2
Key: a2c1 		 Value: 2
Key: 8ce4 		 Value: 1
Key: 09c1 		 Value: 1
Key: 2359 		 Value: 2
Key: 320d 		 Value: 2
Key: 6488 		 Value: 1
Key: 7af2 		 Value: 1
Key: 3c8a 		 Value: 1
Key: 146c 		 Value: 2
Key: 630f 		 Value: 1
Key: 61e6 		 Value: 1
Key: 429b 		 Value: 4
Key: c3e5 		 Value: 5
Key: d190 		 Value: 2
Key: a41b 		 Value: 2
Key: b3eb 		 Value: 3
Key: a001 		 Value: 1
Key: d3a0 		 Value: 4
Key: 2ecc 		 Value: 3
Key: b52f 		 Value: 4
Key: 430d 		 Value: 1
Key: bf37 		 Value: 1
Key: 8da1 		 Value: 2
Key: 2720 		 Value: 1
Key: 88d4 		 Value: 1
Key: 2fcf 		 Value: 3
Key: 0b88 		 Value: 2
Key: bd8b 		 Value: 1
Key: 1702 		 Value: 2
Key: 8dfa 		 Value: 1
Key: 6e32 		 Value: 3
Key: 0cc4 		 Value: 2
Key: a74c 		 Value: 3
Key: c5da 		 Value: 2
Key: 1d8a 		 Value: 1
Key: b3f3 		 Value: 3
Key: febb 		 Value: 1
Key: bb57 		 Value: 3
Key: 2653 		 Value: 1
Key: b3bd 		 Value: 1
Key: 5888 		 Value: 1
Key: c2aa 		 Value: 3
Key: 587d 		 Value: 1
Key: 8827 		 Value: 3
Key: 7fac 		 Value: 3
Key: 84b0 		 Value: 1
Key: f1ca 		 Value: 2
Key: e6b5 		 Value: 1
Key: cfb7 		 Value: 1
Key: 3d15 		 Value: 1
Key: 1850 		 Value: 4
Key: 3a8e 		 Value: 1
Key: 64bb 		 Value: 1
Key: e99a 		 Value: 1
Key: 70d8 		 Value: 3
Key: db3c 		 Value: 1
Key: a230 		 Value: 2
Key: bc6a 		 Value: 1
Key: 5cfe 		 Value: 2
Key: a4b5 		 Value: 2
Key: efc9 		 Value: 1
Key: 4850 		 Value: 3
Key: 1fba 		 Value: 2
Key: d564 		 Value: 3
Key: 7894 		 Value: 2
Key: 8034 		 Value: 3
Key: e803 		 Value: 3
Key: 254c 		 Value: 1
Key: b1de 		 Value: 2
Key: 1a0b 		 Value: 2
Key: 84ce 		 Value: 2
Key: 9f11 		 Value: 1
Key: f257 		 Value: 3
Key: 8481 		 Value: 2
Key: 4f78 		 Value: 1
Key: 5be5 		 Value: 1
Key: e64d 		 Value: 2
Key: 84ca 		 Value: 1
Key: 7dd8 		 Value: 1
Key: e412 		 Value: 1
Key: 6584 		 Value: 2
Key: 5838 		 Value: 2
Key: 5224 		 Value: 1
Key: a54d 		 Value: 1
Key: df3c 		 Value: 3
Key: 5e24 		 Value: 3
Key: 5d84 		 Value: 4
Key: 7256 		 Value: 2
Key: 6172 		 Value: 2
Key: 686b 		 Value: 3
Key: 3283 		 Value: 2
Key: 30fc 		 Value: 2
Key: 894b 		 Value: 4
Key: ed3b 		 Value: 2
Key: cef5 		 Value: 1
Key: 9123 		 Value: 1
Key: 92fa 		 Value: 1
Key: d403 		 Value: 2
Key: 66b7 		 Value: 3
Key: e573 		 Value: 2
Key: 64da 		 Value: 2
Key: 4aa2 		 Value: 4
Key: a4fa 		 Value: 4
Key: 70a8 		 Value: 1
Key: 153d 		 Value: 2
Key: bf4b 		 Value: 1
Key: 409c 		 Value: 1
Key: a1b8 		 Value: 3
Key: c7a8 		 Value: 3
Key: 8628 		 Value: 1
Key: 3cc4 		 Value: 2
Key: 6690 		 Value: 2
Key: 7f08 		 Value: 2
Key: 6651 		 Value: 3
Key: d65f 		 Value: 1
Key: 86d1 		 Value: 1
Key: cf50 		 Value: 2
Key: 62ed 		 Value: 1
Key: 96b1 		 Value: 3
Key: a492 		 Value: 1
Key: 960f 		 Value: 3
Key: f276 		 Value: 2
Key: 739d 		 Value: 1
Key: ea55 		 Value: 1
Key: 9122 		 Value: 2
Key: 33b3 		 Value: 2
Key: 6e3f 		 Value: 4
Key: 4a58 		 Value: 3
Key: fba0 		 Value: 2
Key: 3ca5 		 Value: 2
Key: 2d3b 		 Value: 2
Key: 11cd 		 Value: 1
Key: 4407 		 Value: 1
Key: 3d1d 		 Value: 2
Key: d48c 		 Value: 1
Key: c98e 		 Value: 3
Key: b6b6 		 Value: 4
Key: 8c8e 		 Value: 2
Key: d4e2 		 Value: 2
Key: 63d7 		 Value: 2
Key: 8873 		 Value: 1
Key: a9d2 		 Value: 1
Key: 1f66 		 Value: 1
Key: 43bb 		 Value: 2
Key: 9fe0 		 Value: 2
Key: 5437 		 Value: 2
Key: 8750 		 Value: 1
Key: 0890 		 Value: 3
Key: 3dc4 		 Value: 3
Key: 5828 		 Value: 1
Key: 154b 		 Value: 5
Key: 58b5 		 Value: 2
Key: c6f8 		 Value: 3
Key: b29f 		 Value: 2
Key: 2551 		 Value: 2
Key: fc27 		 Value: 1
Key: 090a 		 Value: 5
Key: a894 		 Value: 3
Key: 2e6f 		 Value: 1
Key: e559 		 Value: 2
Key: d092 		 Value: 1
Key: 6f0a 		 Value: 1
Key: 5f66 		 Value: 3
Key: 2221 		 Value: 1
Key: 4d07 		 Value: 1
Key: 0253 		 Value: 2
Key: bf8d 		 Value: 3
Key: b2c2 		 Value: 1
Key: b646 		 Value: 2
Key: 0071 		 Value: 2
Key: c008 		 Value: 1
Key: b6ea 		 Value: 1
Key: 545b 		 Value: 1
Key: 2795 		 Value: 2
Key: 1f39 		 Value: 1
Key: 15a1 		 Value: 1
Key: b4ef 		 Value: 4
Key: fcb4 		 Value: 2
Key: a9b8 		 Value: 2
Key: 485d 		 Value: 1
Key: 10d8 		 Value: 1
Key: c03b 		 Value: 2
Key: 6836 		 Value: 2
Key: f137 		 Value: 1
Key: fb36 		 Value: 2
Key: d11d 		 Value: 2
Key: edbe 		 Value: 3
Key: df0e 		 Value: 1
Key: 6ca7 		 Value: 3
Key: 4f6d 		 Value: 2
Key: 731d 		 Value: 2
Key: babc 		 Value: 3
Key: e72c 		 Value: 1
Key: 14fc 		 Value: 2
Key: fde9 		 Value: 2
Key: 4d74 		 Value: 1
Key: 0491 		 Value: 2
Key: bebd 		 Value: 2
Key: 4c65 		 Value: 2
Key: 5a61 		 Value: 3
Key: 4549 		 Value: 2
Key: 1edc 		 Value: 2
Key: fcc0 		 Value: 1
Key: 3d2b 		 Value: 1
Key: f8f6 		 Value: 1
Key: d854 		 Value: 2
Key: ea62 		 Value: 2
Key: 05b7 		 Value: 1
Key: a7fb 		 Value: 2
Key: e473 		 Value: 2
Key: 2d8e 		 Value: 2
Key: 9b3a 		 Value: 1
Key: 4d02 		 Value: 1
Key: 3e2a 		 Value: 3
Key: 3bb3 		 Value: 2
Key: 2e5e 		 Value: 1
Key: 929b 		 Value: 1
Key: c1ba 		 Value: 1
Key: 44b9 		 Value: 1
Key: 32f4 		 Value: 2
Key: c5a6 		 Value: 5
Key: b24e 		 Value: 2
Key: 63cb 		 Value: 1
Key: f77d 		 Value: 1
Key: 1c18 		 Value: 3
Key: 2032 		 Value: 2
Key: 0ecf 		 Value: 1
Key: 9ec7 		 Value: 1
Key: 607e 		 Value: 5
Key: 11c8 		 Value: 2
Key: 0c45 		 Value: 1
Key: 2ccf 		 Value: 3
Key: 4b08 		 Value: 3
Key: 5668 		 Value: 3
Key: 6557 		 Value: 1
Key: 8922 		 Value: 2
Key: 5555 		 Value: 3
Key: 29f4 		 Value: 2
Key: cee7 		 Value: 2
Key: b417 		 Value: 2
Key: ee5c 		 Value: 1
Key: 1bb8 		 Value: 1
Key: b207 		 Value: 4
Key: 3824 		 Value: 3
Key: 446a 		 Value: 2
Key: b6d6 		 Value: 1
Key: 74aa 		 Value: 1
Key: 90a3 		 Value: 1
Key: c434 		 Value: 1
Key: 8d79 		 Value: 1
Key: f72e 		 Value: 3
Key: bf07 		 Value: 2
Key: 3bcc 		 Value: 2
Key: e666 		 Value: 3
Key: 5e62 		 Value: 2
Key: 8187 		 Value: 2
Key: 8c4a 		 Value: 1
Key: 9ff0 		 Value: 1
Key: f557 		 Value: 1
Key: 0979 		 Value: 2
Key: 6629 		 Value: 2
Key: 6d0a 		 Value: 2
Key: 696e 		 Value: 2
Key: 7a69 		 Value: 2
Key: 151a 		 Value: 2
Key: efe0 		 Value: 1
Key: 836e 		 Value: 2
Key: 3096 		 Value: 1
Key: c3e2 		 Value: 1
Key: 45fe 		 Value: 2
Key: dfb1 		 Value: 1
Key: 2efb 		 Value: 3
Key: 6729 		 Value: 1
Key: 9dc8 		 Value: 2
Key: d38c 		 Value: 3
Key: 1142 		 Value: 1
Key: c910 		 Value: 2
Key: 0566 		 Value: 1
Key: f636 		 Value: 2
Key: af5a 		 Value: 2
Key: 8280 		 Value: 2
Key: e43a 		 Value: 2
Key: 6aba 		 Value: 1
Key: 4a23 		 Value: 1
Key: 2639 		 Value: 4
Key: 8052 		 Value: 3
Key: d6f4 		 Value: 1
Key: d68f 		 Value: 3
Key: c0a8 		 Value: 2
Key: 32de 		 Value: 1
Key: b9df 		 Value: 2
Key: 1642 		 Value: 1
Key: bee2 		 Value: 1
Key: 5196 		 Value: 2
Key: 177b 		 Value: 2
Key: f0a8 		 Value: 3
Key: ec34 		 Value: 3
Key: 519f 		 Value: 3
Key: cbe3 		 Value: 3
Key: 785c 		 Value: 1
Key: 6d8d 		 Value: 3
Key: 071f 		 Value: 1
Key: 66ce 		 Value: 5
Key: 6a6b 		 Value: 1
Key: 79a0 		 Value: 2
Key: fb95 		 Value: 3
Key: 4722 		 Value: 2
Key: 1c2e 		 Value: 2
Key: 35b1 		 Value: 2
Key: 58d2 		 Value: 2
Key: 9f48 		 Value: 1
Key: 2277 		 Value: 1
Key: 91a9 		 Value: 1
Key: 589d 		 Value: 1
Key: a24a 		 Value: 2
Key: 4229 		 Value: 1
Key: a005 		 Value: 2
Key: 160f 		 Value: 1
Key: 8a8d 		 Value: 1
Key: 979c 		 Value: 3
Key: 3a86 		 Value: 3
Key: 386b 		 Value: 2
Key: fb06 		 Value: 1
Key: e8ab 		 Value: 2
Key: 7c15 		 Value: 3
Key: 0078 		 Value: 1
Key: 6c91 		 Value: 2
Key: b02d 		 Value: 2
Key: fd94 		 Value: 3
Key: f201 		 Value: 3
Key: cad7 		 Value: 1
Key: a30e 		 Value: 1
Key: 20a6 		 Value: 2
Key: 5d54 		 Value: 3
Key: bdc0 		 Value: 3
Key: 6389 		 Value: 2
Key: d560 		 Value: 2
Key: 8766 		 Value: 3
Key: 9ee8 		 Value: 3
Key: 7fff 		 Value: 1
Key: 22d8 		 Value: 1
Key: cc25 		 Value: 2
Key: 0005 		 Value: 1
Key: b6d3 		 Value: 1
Key: b810 		 Value: 3
Key: 7b87 		 Value: 2
Key: 8502 		 Value: 3
Key: a939 		 Value: 2
Key: ae14 		 Value: 3
Key: 9043 		 Value: 2
Key: 722f 		 Value: 1
Key: 381f 		 Value: 1
Key: 29b4 		 Value: 1
Key: f7c5 		 Value: 2
Key: 1b57 		 Value: 2
Key: 08f9 		 Value: 1
Key: efc0 		 Value: 1
Key: 3410 		 Value: 2
Key: 8ba2 		 Value: 2
Key: 8dbc 		 Value: 1
Key: c177 		 Value: 3
Key: 49c0 		 Value: 2
Key: aa3b 		 Value: 1
Key: 0d8d 		 Value: 3
Key: 2b50 		 Value: 1
Key: 8390 		 Value: 2
Key: 7cc8 		 Value: 1
Key: 74a9 		 Value: 2
Key: 796a 		 Value: 1
Key: 3be7 		 Value: 1
Key: 7f46 		 Value: 1
Key: 8997 		 Value: 1
Key: a51d 		 Value: 1
Key: 6861 		 Value: 3
Key: ee78 		 Value: 1
Key: 9d63 		 Value: 2
Key: d473 		 Value: 2
Key: c3c5 		 Value: 1
Key: 1aa6 		 Value: 2
Key: e17b 		 Value: 2
Key: f6a6 		 Value: 2
Key: 261c 		 Value: 3
Key: 0b70 		 Value: 2
Key: 40bd 		 Value: 4
Key: 8f50 		 Value: 4
Key: b0ad 		 Value: 3
Key: 416f 		 Value: 1
Key: 35c3 		 Value: 2
Key: f3d0 		 Value: 3
Key: 1310 		 Value: 2
Key: 51eb 		 Value: 2
Key: c9c5 		 Value: 1
Key: a4b4 		 Value: 4
Key: 69e3 		 Value: 1
Key: 0aff 		 Value: 1
Key: 4a6c 		 Value: 3
Key: d62c 		 Value: 2
Key: 9669 		 Value: 4
Key: c1ad 		 Value: 1
Key: 585e 		 Value: 1
Key: 8395 		 Value: 1
Key: 56eb 		 Value: 3
Key: 6736 		 Value: 3
Key: 9cec 		 Value: 2
Key: 10ae 		 Value: 1
Key: 2e1e 		 Value: 3
Key: be3c 		 Value: 1
Key: 1f9d 		 Value: 2
Key: 1619 		 Value: 1
